TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,annotator
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,17,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,18,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,19,Reflecting,225436004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,20,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_concept_id,21,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,15,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,17,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,19,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,20,Indicated,410535002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-stop_reason,21,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,17,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,18,Responsible to,394851003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,19,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-provider_id,20,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,18,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,19,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,20,Determined by (contextual qualifier),436000,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_occurrence_id,21,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,17,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,18,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,19,Determined by (contextual qualifier),436000,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-visit_detail_id,20,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,15,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,17,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,18,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,19,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,20,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,21,Original,19535007,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_value,22,Storage,440276004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,15,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,17,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,18,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_source_concept_id,19,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,0,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,1,Record of (contextual qualifier),57646009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,2,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,4,Present,52101004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,5,Disease,64572001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,6,Medical,74188005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,7,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,9,Diagnosis,439401001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,11,Deterioration of status,390772001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,12,Reported,733985002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,13,Patient,116154003,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,14,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,15,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,17,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,18,Condition,260905004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,19,Status,263490005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,20,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,21,Original,19535007,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,condition_occurrence-condition_status_source_value,22,Storage,440276004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,0,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,3,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,4,Event,272379006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,5,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,6,Dead (finding),419099009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,7,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,8,Up (qualifier value),255532002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,9,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,10,System,733021006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,11,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,12,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,13,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,14,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,15,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,16,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,17,Storage,440276004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,18,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-person_id,19,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,0,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,3,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,4,Event,272379006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,5,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,6,Dead (finding),419099009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,7,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,8,Up (qualifier value),255532002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,9,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,10,System,733021006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,11,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,12,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,13,Date (attribute),410671006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,14,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,15,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,16,Date (attribute),410671006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,17,Including,55919000,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,18,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,19,Known,36692007,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,20,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_date,21,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,0,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,3,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,4,Event,272379006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,5,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,6,Dead (finding),419099009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,7,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,8,Up (qualifier value),255532002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,9,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,10,System,733021006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,11,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,12,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,14,Date AND time of day (property),118575009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,16,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,17,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,18,Date (attribute),410671006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,19,Including,55919000,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,20,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,21,Known,36692007,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,22,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_datetime,23,month,258706009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,0,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,3,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,4,Event,272379006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,5,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,6,Dead (finding),419099009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,7,Person,125676002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,8,Up (qualifier value),255532002,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,9,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,10,System,733021006,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,11,Containing,42504009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,12,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,13,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,14,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,15,Reflecting,225436004,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,16,Death,419620001,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-death_type_concept_id,17,Source,260753009,MedCAT
Medcat_SNOMED_Df_Full_ANC,SNOMED-CT,OMOP,death-cause_concept_id,0,Death,419620001,MedCAT
