entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,text
7,C1254362,C1254362,['unk'],[''],ordered,ordered,0.3339483000594439,0.3339483000594439,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
11,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],healthcare provider,healthcare~provider,0.4844965829664365,0.4844965829664365,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8688816270453663,0.8688816270453663,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
14,diagnostic procedure,C0430022,['T060'],['Diagnostic Procedure'],diagnostic,diagnostic,0.6395603455925157,0.6395603455925157,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
16,therapeutic aspects,C0039798,['T169'],['Functional Concept'],therapeutic purpose,therapeutic~purpose,0.35998063674528336,0.35998063674528336,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
18,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],procedures,procedure,0.6978051427073062,0.6978051427073062,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
21,data source,C0011001,['T081'],['Quantitative Concept'],data sources,data~source,0.34311974717823096,0.34311974717823096,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
23,Different,C1705242,['T080'],['Qualitative Concept'],different,different,0.22598447708800293,0.22598447708800293,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
24,Intellectual Product,C0282574,['T170'],['Intellectual Product'],forms,form,0.5709528612383559,0.5709528612383559,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
25,Different,C1705242,['T080'],['Qualitative Concept'],varying,varying,0.26016836992561104,0.26016836992561104,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
27,Levels (qualifier value),C0441889,['T080'],['Qualitative Concept'],levels,level,0.38011913818419735,0.38011913818419735,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
29,standardization,C0038136,['T062'],['Research Activity'],standardization,standardization,0.3018994157077183,0.3018994157077183,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
30,Source,C0449416,['T033'],['Finding'],source,source,0.3794560183332987,0.3794560183332987,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
31,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.22068072868657296,0.22068072868657296,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
32,Interventional procedure,C0184661,['T061'],['Therapeutic or Preventive Procedure'],procedure,procedure,0.3980528448906452,0.3980528448906452,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
34,data source,C0011001,['T081'],['Quantitative Concept'],source,source,0.35528995186045353,0.35528995186045353,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
35,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.7140605847740527,0.7140605847740527,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
36,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.27725505161304553,0.27725505161304553,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
39,Interventional procedure,C0184661,['T061'],['Therapeutic or Preventive Procedure'],standard procedure,standard~procedure,0.38174676496474247,0.38174676496474247,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
42,standardization,C0038136,['T062'],['Research Activity'],standardized,standardized,0.38476021772716723,0.38476021772716723,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
43,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabularies,vocabulary,1.0,1.0,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
45,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.3753757137599642,0.3753757137599642,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
47,Bibliographic Reference,C1514811,['T170'],['Intellectual Product'],reference,reference,0.2762158814856023,0.2762158814856023,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
48,Procedure (set of actions),C2700391,['T169'],['Functional Concept'],procedure,procedure,0.5675255516676112,0.5675255516676112,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
49,Source,C0449416,['T033'],['Finding'],source,source,0.3521813675739513,0.3521813675739513,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
50,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],codes,code,0.23102432413087587,0.23102432413087587,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
55,Oropharyngeal Carcinoma,C2349952,['T191'],['Neoplastic Process'],opcs,opcs,1.0,1.0,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the procedure as it appears in the source data. this code is mapped to a standard procedure concept in the standardized vocabularies and the original code is, stored here for reference. procedure source codes are typically icd-9-proc, cpt-4, hcpcs or opcs-4 codes."
0,Procedure (set of actions),C2700391,['T169'],['Functional Concept'],procedure,procedure,0.6442890650847728,0.6442890650847728,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
4,Records,C0034869,['T170'],['Intellectual Product'],records,record,0.28662360948678167,0.28662360948678167,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
5,Activities,C0441655,['T052'],['Activity'],activities,activity,0.37136314948082016,0.37136314948082016,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
6,C1254366,C1254366,['unk'],[''],processes,process,0.45213034046874623,0.45213034046874623,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
7,C1254362,C1254362,['unk'],[''],ordered,ordered,0.3339483000594439,0.3339483000594439,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
11,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],healthcare provider,healthcare~provider,0.4844965829664365,0.4844965829664365,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8676469147058987,0.8676469147058987,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
14,diagnostic procedure,C0430022,['T060'],['Diagnostic Procedure'],diagnostic,diagnostic,0.6430349243792757,0.6430349243792757,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
16,therapeutic aspects,C0039798,['T169'],['Functional Concept'],therapeutic purpose,therapeutic~purpose,0.36240720145385696,0.36240720145385696,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
18,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],procedures,procedure,0.7039727416889948,0.7039727416889948,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
19,Current (present time),C0521116,['T079'],['Temporal Concept'],present,present,0.20454803881839553,0.20454803881839553,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
21,data source,C0011001,['T081'],['Quantitative Concept'],data sources,data~source,0.3595998718025972,0.3595998718025972,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
23,Different,C1705242,['T080'],['Qualitative Concept'],different,different,0.23364217077522595,0.23364217077522595,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
24,Intellectual Product,C0282574,['T170'],['Intellectual Product'],forms,form,0.6254856475990556,0.6254856475990556,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
25,Different,C1705242,['T080'],['Qualitative Concept'],varying,varying,0.2959538522120485,0.2959538522120485,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
27,Levels (qualifier value),C0441889,['T080'],['Qualitative Concept'],levels,level,0.4290389676588158,0.4290389676588158,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
29,standardization,C0038136,['T062'],['Research Activity'],standardization,standardization,0.31346067831468666,0.31346067831468666,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
32,Procedure (set of actions),C2700391,['T169'],['Functional Concept'],procedure,procedure,0.38777329743710864,0.38777329743710864,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
33,concept,C0178566,['T078'],['Idea or Concept'],concept,concept,0.2605222518472445,0.2605222518472445,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
34,code ethic,C1135938,['T170'],['Intellectual Product'],code,code,0.33862190389880253,0.33862190389880253,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
35,Source,C0449416,['T033'],['Finding'],source,source,0.4193205963079575,0.4193205963079575,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., a foreign key to a procedure concept that refers to the code used in the source."
0,Procedure (set of actions),C2700391,['T169'],['Functional Concept'],procedure,procedure,0.6442890650847728,0.6442890650847728,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
4,Records,C0034869,['T170'],['Intellectual Product'],records,record,0.28662360948678167,0.28662360948678167,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
5,Activities,C0441655,['T052'],['Activity'],activities,activity,0.37136314948082016,0.37136314948082016,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
6,C1254366,C1254366,['unk'],[''],processes,process,0.45213034046874623,0.45213034046874623,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
7,C1254362,C1254362,['unk'],[''],ordered,ordered,0.3339483000594439,0.3339483000594439,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
11,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],healthcare provider,healthcare~provider,0.4844965829664365,0.4844965829664365,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
13,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.8688816270453663,0.8688816270453663,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
14,diagnostic procedure,C0430022,['T060'],['Diagnostic Procedure'],diagnostic,diagnostic,0.6379719963696255,0.6379719963696255,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
16,therapeutic aspects,C0039798,['T169'],['Functional Concept'],therapeutic purpose,therapeutic~purpose,0.35810394750622754,0.35810394750622754,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
18,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],procedures,procedure,0.6936821942031056,0.6936821942031056,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
21,data source,C0011001,['T081'],['Quantitative Concept'],data sources,data~source,0.35522265164351674,0.35522265164351674,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
23,Different,C1705242,['T080'],['Qualitative Concept'],different,different,0.2272639212857532,0.2272639212857532,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
24,Intellectual Product,C0282574,['T170'],['Intellectual Product'],forms,form,0.5609262406993181,0.5609262406993181,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
25,Different,C1705242,['T080'],['Qualitative Concept'],varying,varying,0.2578567220653759,0.2578567220653759,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
27,Levels (qualifier value),C0441889,['T080'],['Qualitative Concept'],levels,level,0.3816853849701159,0.3816853849701159,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
29,standardization,C0038136,['T062'],['Research Activity'],standardization,standardization,0.26107943587329485,0.26107943587329485,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
30,Source,C0449416,['T033'],['Finding'],source,source,0.43104984679724867,0.43104984679724867,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
33,data source,C0011001,['T081'],['Quantitative Concept'],source,source,0.4674525141680964,0.4674525141680964,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
34,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.87865672071608,0.87865672071608,"the procedure_occurrence table contains records of activities or processes ordered by, or carried out by, a healthcare provider on the patient to have a diagnostic or therapeutic purpose. procedures are present in various data sources in different forms with varying levels of standardization., the source code for the qualifier as it appears in the source data."
0,Disease,C0012634,['T047'],['Disease or Syndrome'],conditions,condition,0.3906880226038164,0.3906880226038164,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
1,Medical Records,C0025102,['T170'],['Intellectual Product'],records,record,0.2330254045747908,0.2330254045747908,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
2,Persons,C0027361,['T098'],['Population Group'],person,person,0.33396744040421095,0.33396744040421095,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
4,Presence (property),C3854307,['T080'],['Qualitative Concept'],presence,presence,0.2851621252553139,0.2851621252553139,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
6,Disease,C0012634,['T047'],['Disease or Syndrome'],disease,disease,0.5553967281487964,0.5553967281487964,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
8,Disease,C0012634,['T047'],['Disease or Syndrome'],medical condition,medical~condition,0.5317471176863688,0.5317471176863688,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
11,Diagnosis,C0011900,['T060'],['Diagnostic Procedure'],diagnosis,diagnosis,0.9203506358176607,0.9203506358176607,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
12,Signs and Symptoms,C0037088,['T184'],['Sign or Symptom'],sign,sign,0.4797137875922864,0.4797137875922864,"conditions are records of a person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a provider or reported by the patient. conditions are recorded in different sources and levels of standardization., a unique identifier for each condition occurrence event."
